,ID,Year_Birth,Education,Marital_Status,Income,Kids,Teens,Date_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,Age,TotalSpent,Ratio,Noofchildren,Totalpurchases,Totalcmp
1663,2853,1980,Graduation,Single,51766.0,1,0,2014-03-11,74,60,51,87,6,20,51,2,4,2,4,5,0,0,0,0,0,0,0,Canada,41,113,0.0021828999729552215,1,12,0
1664,902,1980,Graduation,Together,62994.0,1,0,2014-03-04,74,224,12,48,4,12,12,1,6,2,4,6,0,0,0,0,0,0,0,Canada,41,64,0.0010159697748991967,1,13,0
1665,1672,1974,PhD,Together,65640.0,0,1,2014-03-01,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,0,South Africa,47,184,0.002803168799512492,1,15,0
1666,7254,1969,Graduation,Together,38361.0,1,0,2013-12-27,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,South Africa,52,84,0.002189723938374912,1,10,0
1667,8775,1969,Graduation,Together,38361.0,1,0,2013-12-27,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,Australia,52,84,0.002189723938374912,1,10,0
1668,9543,1985,Graduation,Married,19986.0,1,0,2013-11-14,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,0,Spain,36,7,0.00035024517162013407,1,4,0
1669,7093,1985,Graduation,Married,19986.0,1,0,2013-11-14,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,0,Spain,36,7,0.00035024517162013407,1,4,0
1670,2894,1985,Graduation,Single,72903.0,0,0,2013-10-29,74,1067,138,750,0,19,39,1,7,5,8,4,0,1,1,1,0,1,0,Spain,36,769,0.010548262760105894,0,21,4
1671,5956,1948,PhD,Divorced,45072.0,1,2,2013-10-16,74,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,0,Australia,73,108,0.0023961661341853034,3,16,0
1672,1921,1967,PhD,Married,59062.0,2,1,2013-10-03,74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,0,Spain,54,15,0.0002539704039822559,3,7,0
1673,5057,1961,Master,Married,61794.0,0,1,2013-09-14,74,264,47,188,54,47,11,2,4,4,10,2,0,0,0,0,0,0,0,Spain,60,289,0.004676829465643914,1,20,0
1674,10260,1965,Master,Together,45143.0,0,1,2013-08-26,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0,Spain,56,90,0.0019936645770108324,1,15,0
1675,2262,1965,Master,Together,45143.0,0,1,2013-08-26,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0,South Africa,56,90,0.0019936645770108324,1,15,0
1676,7930,1969,Master,Single,26877.0,0,0,2013-08-19,74,101,13,76,20,18,40,2,3,1,6,6,0,0,0,0,0,0,0,Spain,52,114,0.004241544815269561,0,12,0
1677,1461,1965,PhD,Divorced,36921.0,1,1,2013-07-28,74,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,0,Canada,56,16,0.0004333577097045042,2,7,0
1678,7514,1956,2n Cycle,Together,54342.0,1,1,2013-07-03,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,0,Australia,65,55,0.001012108498030989,2,12,0
1679,6461,1969,Master,Single,62772.0,0,1,2013-05-19,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,0,Spain,52,208,0.0033135793028738927,1,23,1
1680,257,1959,PhD,Married,75032.0,0,1,2013-04-28,74,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,0,Spain,62,239,0.0031853076020897752,1,20,0
1681,9460,1963,Graduation,Married,22419.0,0,0,2013-04-18,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,Spain,58,87,0.003880636959721665,0,8,0
1682,3855,1963,Graduation,Married,22419.0,0,0,2013-04-18,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,Canada,58,87,0.003880636959721665,0,8,0
1683,367,1978,2n Cycle,Married,36550.0,1,0,2013-02-19,74,47,90,94,123,103,120,5,9,1,5,9,0,0,0,0,0,0,0,Canada,43,320,0.008755129958960328,1,20,0
1684,9265,1953,Graduation,Married,75027.0,0,1,2013-01-09,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0,South Africa,68,324,0.004318445359670519,1,21,0
1685,1990,1974,PhD,Single,63159.0,0,0,2012-11-05,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,0,Spain,47,761,0.012048955809939992,0,17,1
1686,3594,1973,Master,Married,54108.0,1,1,2012-11-05,74,539,6,91,8,6,97,13,8,2,9,8,0,0,0,0,0,0,0,Canada,48,105,0.0019405633178088267,2,32,0
1687,9292,1952,Graduation,Married,81795.0,0,0,2012-10-26,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,0,Spain,69,838,0.010245125007641053,0,23,0
1688,6218,1965,Graduation,Married,59594.0,0,1,2012-10-20,74,457,4,29,0,0,9,1,8,1,7,7,0,1,0,0,0,0,0,Spain,56,29,0.00048662617041984093,1,17,1
1689,6528,1982,Master,Together,18492.0,1,0,2014-06-05,75,2,2,2,2,1,1,1,1,0,2,8,0,0,0,0,0,0,0,Spain,39,5,0.00027038719446247024,1,4,0
1690,10164,1958,Graduation,Single,94472.0,0,1,2014-04-03,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,0,Spain,63,625,0.006615716826149547,1,16,2
1691,9937,1979,Graduation,Single,70337.0,0,0,2014-01-02,75,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,0,United State,42,217,0.003085147219813185,0,17,0
1692,274,1973,Graduation,Single,34853.0,1,1,2013-12-23,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,0,Germany,48,20,0.0005738386939431326,2,7,0
1693,5250,1943,Master,Widow,51381.5,0,0,2013-10-30,75,532,126,490,164,126,126,1,5,5,11,1,0,0,1,0,0,1,0,Australia,78,780,0.01518056109689285,0,22,2
1694,11010,1984,PhD,Single,16269.0,1,0,2013-08-30,75,19,3,18,3,1,0,3,3,0,3,8,0,0,0,0,0,0,0,Spain,37,22,0.001352265043948614,1,9,0
1695,6969,1982,Graduation,Together,50272.0,1,0,2013-08-07,75,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,0,Australia,39,117,0.0023273392743475493,1,13,0
1696,10735,1971,Graduation,Single,22804.0,1,0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,South Africa,50,10,0.00043851955797228557,1,5,0
1697,5068,1971,Graduation,Single,22804.0,1,0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,Spain,50,10,0.00043851955797228557,1,5,0
1698,9974,1974,Graduation,Married,30631.0,1,0,2013-07-12,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,0,South Africa,47,29,0.0009467532891515132,1,7,0
1699,7053,1966,PhD,Single,78420.0,0,0,2013-06-29,75,604,28,674,91,28,28,1,3,10,8,1,0,0,0,0,0,0,0,South Africa,55,793,0.010112216271359347,0,22,0
1700,3179,1980,Graduation,Single,81741.0,0,0,2013-06-16,75,249,153,940,58,134,38,0,6,6,7,2,0,0,0,0,0,0,0,Spain,41,1132,0.013848619419874971,0,19,0
1701,8082,1971,Graduation,Married,25721.0,1,0,2013-05-21,75,1,3,6,3,6,15,1,1,1,2,7,0,0,0,0,0,1,0,Australia,50,15,0.000583181058279227,1,5,1
1702,1362,1972,Graduation,Single,31907.0,0,0,2013-03-04,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,0,Germany,49,255,0.007991976682232739,0,14,0
1703,6768,1962,Graduation,Divorced,37859.0,1,2,2013-01-12,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,0,Canada,59,11,0.0002905517842520933,3,6,0
1704,2375,1972,Graduation,Together,30261.0,1,2,2012-09-25,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0,Spain,49,8,0.00026436667658041705,3,4,0
1705,6856,1979,Graduation,Together,21645.0,1,0,2012-09-03,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,1,0,Germany,42,32,0.0014784014784014784,1,9,1
1706,4066,1978,2n Cycle,Divorced,21282.0,1,0,2014-05-11,76,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,0,Spain,43,20,0.0009397613006296401,1,7,0
1707,4333,1954,Graduation,Together,32144.0,1,1,2014-03-23,76,41,0,10,0,0,3,4,2,1,3,7,0,1,0,0,0,0,0,India,67,10,0.00031110004977600794,2,10,1
1708,2948,1954,Master,Divorced,62637.0,0,1,2014-03-01,76,104,12,48,4,12,5,1,2,2,5,2,0,0,0,0,0,0,0,Canada,67,64,0.0010217603014192889,1,10,0
1709,4927,1971,Graduation,Together,16626.0,2,0,2014-01-15,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,0,South Africa,50,44,0.002646457355948514,2,9,0
1710,7426,1971,2n Cycle,Married,54690.0,1,1,2013-11-07,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,Spain,50,53,0.000969098555494606,2,12,0
1711,8360,1971,2n Cycle,Married,54690.0,1,1,2013-11-07,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,Spain,50,53,0.000969098555494606,2,12,0
1712,4058,1955,PhD,Single,61284.0,0,0,2013-10-12,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,0,Spain,66,133,0.0021702238757261277,0,22,1
1713,10755,1976,2n Cycle,Married,23718.0,1,0,2013-09-02,76,6,3,14,15,7,36,3,3,1,2,7,0,0,0,0,0,0,0,Australia,45,36,0.0015178345560333923,1,9,0
1714,8414,1962,PhD,Single,33419.0,0,1,2013-08-17,76,56,0,12,0,0,18,2,2,0,4,7,0,0,0,0,0,0,0,Spain,59,12,0.00035907717166881113,1,8,0
1715,6810,1983,Graduation,Divorced,82025.0,0,0,2013-05-28,76,267,98,606,48,70,98,1,3,2,6,1,0,0,1,0,0,1,0,South Africa,38,724,0.008826577263029564,0,12,2
1716,3839,1958,Basic,Single,15056.0,1,1,2013-05-03,76,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,0,Spain,63,30,0.0019925611052072265,2,12,0
1717,3483,1958,Graduation,Married,48192.0,0,0,2013-04-06,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,1,0,Canada,63,415,0.008611387782204515,0,25,4
1718,238,1967,2n Cycle,Together,67309.0,1,1,2013-01-23,76,515,47,181,149,95,95,15,9,6,9,7,0,0,0,0,0,0,0,Spain,54,425,0.006314163039118097,2,39,0
1719,591,1957,Graduation,Widow,66033.0,0,1,2013-01-20,76,293,35,179,46,59,65,2,8,3,7,7,0,0,0,0,0,0,0,India,64,284,0.0043008798630987536,1,20,0
1720,5063,1977,Graduation,Single,28769.0,1,0,2012-12-18,76,41,5,129,10,3,3,3,4,1,4,9,0,0,0,0,0,0,0,Spain,44,142,0.004935868469533178,1,12,0
1721,4303,1957,PhD,Together,6835.0,0,1,2012-12-08,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,0,Canada,64,16,0.0023408924652523777,1,1,0
1722,2258,1986,Graduation,Married,32880.0,1,0,2012-12-04,76,8,4,15,7,6,2,1,1,0,3,8,0,0,0,0,0,0,0,Spain,35,28,0.0008515815085158151,1,5,0
1723,7301,1982,2n Cycle,Single,23616.0,1,0,2012-11-17,76,4,22,11,3,7,32,2,3,0,3,8,0,0,0,0,0,1,0,Spain,39,21,0.0008892276422764227,1,8,1
1724,11121,1981,Graduation,Married,19419.0,1,0,2012-11-10,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,0,India,40,47,0.0024203100056645554,1,11,0
1725,5287,1973,Graduation,Married,34961.0,1,0,2014-06-19,77,45,2,26,4,1,1,3,3,1,3,7,0,0,0,0,0,0,0,Spain,48,31,0.0008867023254483567,1,10,0
1726,6457,1976,Graduation,Divorced,64892.0,0,1,2014-05-29,77,527,24,230,32,24,65,2,6,4,12,4,0,0,0,0,0,0,0,South Africa,45,286,0.004407322936571534,1,24,0
1727,3559,1988,2n Cycle,Married,16248.0,1,0,2014-05-10,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,0,India,33,25,0.0015386509108813392,1,9,0
1728,5577,1983,Graduation,Together,43776.0,1,0,2014-05-03,77,8,0,9,2,1,3,1,1,0,2,6,0,0,0,0,0,0,0,Spain,38,12,0.00027412280701754384,1,4,0
1729,641,1967,Graduation,Single,52074.0,0,1,2014-04-04,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,0,India,54,12,0.00023044129508007836,1,7,1
1730,954,1960,Basic,Widow,22123.0,0,0,2014-03-27,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,0,Australia,61,65,0.00293811869999548,0,7,0
1731,1834,1978,Master,Single,35544.0,1,0,2014-03-08,77,30,5,23,4,1,4,1,2,0,3,7,0,0,0,0,0,0,0,South Africa,43,28,0.0007877560207067297,1,6,0
1732,8789,1989,2n Cycle,Married,59060.0,1,0,2014-01-11,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,0,Spain,32,187,0.003166271588215374,1,14,0
1733,10584,1976,Graduation,Married,65665.0,0,1,2013-12-02,77,225,162,387,106,36,29,1,5,10,8,3,0,0,0,0,0,0,0,Spain,45,529,0.008056042031523642,1,24,0
1734,2337,1971,Graduation,Divorced,29819.0,1,0,2013-10-24,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,0,Spain,50,27,0.0009054629598578088,1,9,0
1735,6071,1989,Graduation,Single,81217.0,0,0,2013-07-19,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,0,Spain,32,510,0.006279473509240676,0,22,0
1736,295,1989,Graduation,Single,81217.0,0,0,2013-07-19,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,0,Spain,32,510,0.006279473509240676,0,22,0
1737,10203,1990,Graduation,Single,26095.0,1,0,2013-06-30,77,11,7,9,3,1,11,1,1,0,3,7,0,0,0,0,0,0,0,Spain,31,13,0.0004981797279172255,1,5,0
1738,3968,1970,2n Cycle,Divorced,65706.0,0,0,2013-06-28,77,918,10,129,13,0,129,1,11,3,12,7,0,1,1,0,1,1,0,Canada,51,142,0.002161142057041975,0,27,4
1739,4037,1976,Graduation,Divorced,31859.0,1,0,2013-06-14,77,3,1,3,8,0,5,1,1,0,2,7,0,0,0,0,0,0,0,South Africa,45,11,0.0003452713518942842,1,4,0
1740,6932,1941,PhD,Married,93027.0,0,0,2013-04-13,77,1285,42,716,55,0,21,0,7,10,5,2,0,0,1,0,0,0,0,Spain,80,771,0.008287916411364442,0,22,1
1741,10159,1970,Graduation,Divorced,58710.0,0,1,2013-03-31,77,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,0,Australia,51,490,0.008346107988417647,1,31,0
1742,1177,1966,Master,Together,49618.0,1,1,2013-01-26,77,80,3,26,4,2,14,4,3,1,3,7,0,0,0,0,0,0,0,Spain,55,32,0.0006449272441452699,2,11,0
1743,9426,1964,Master,Single,58308.0,0,1,2013-01-12,77,691,0,69,10,0,130,4,2,6,3,8,0,0,0,0,0,0,0,Spain,57,79,0.0013548741167592783,1,15,0
1744,10637,1964,Graduation,Married,40800.0,1,2,2013-01-01,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,0,1,Spain,57,65,0.0015931372549019608,3,8,0
1745,10826,1959,Graduation,Married,18690.0,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,Spain,62,34,0.0018191546281433922,0,5,0
1746,4086,1959,Graduation,Married,18690.0,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,Germany,62,34,0.0018191546281433922,0,5,0
1747,10304,1959,Graduation,Married,18690.0,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,Spain,62,34,0.0018191546281433922,0,5,0
1748,7998,1958,Graduation,Together,28087.0,1,1,2012-12-11,77,53,8,17,13,0,21,3,2,2,2,7,0,0,0,0,0,0,0,India,63,30,0.0010681098016876135,2,9,0
1749,10992,1967,Graduation,Together,75702.0,1,1,2012-08-29,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0,South Africa,54,440,0.005812263876780006,2,26,0
1750,6383,1971,PhD,Together,32892.0,1,0,2014-05-25,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,0,South Africa,50,18,0.0005472455308281649,1,8,0
1751,10536,1971,PhD,Together,32892.0,1,0,2014-05-25,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,0,Spain,50,18,0.0005472455308281649,1,8,0
1752,6036,1959,Master,Together,89120.0,0,0,2014-03-17,78,1168,92,408,72,129,55,1,5,6,7,1,0,0,1,0,0,0,0,Spain,62,609,0.006833482944344704,0,19,1
1753,11092,1961,Graduation,Married,27116.0,1,1,2014-03-02,78,12,1,21,2,2,3,2,2,0,3,7,0,0,0,0,0,0,0,South Africa,60,25,0.0009219648915769288,2,7,0
1754,538,1989,Graduation,Single,46107.0,1,0,2014-02-10,78,31,9,27,16,9,33,1,1,1,4,3,0,0,0,0,0,0,0,South Africa,32,52,0.001127811395232828,1,7,0
1755,10022,1973,PhD,Single,54466.0,1,1,2014-02-09,78,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,0,Spain,48,4,7.344031138692028e-05,2,4,0
1756,10157,1965,Graduation,Single,59686.0,0,1,2014-01-25,78,89,15,89,34,42,5,1,4,1,6,4,0,0,0,0,0,0,0,Canada,56,165,0.0027644673792849243,1,12,0
1757,3503,1950,Graduation,Divorced,82460.0,0,0,2013-12-02,78,255,47,573,52,32,15,1,5,3,6,1,0,0,0,0,0,0,0,South Africa,71,657,0.007967499393645404,0,15,0
1758,146,1960,PhD,Single,76045.0,0,0,2013-11-15,78,760,53,400,17,93,0,1,4,5,11,2,0,0,0,1,0,0,0,Spain,61,510,0.006706555329081465,0,21,1
1759,5538,1975,Graduation,Divorced,83829.0,0,0,2013-10-08,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,1,0,Spain,46,777,0.009268868768564578,0,17,4
1760,3910,1975,Graduation,Divorced,83829.0,0,0,2013-10-08,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,1,0,Spain,46,777,0.009268868768564578,0,17,4
1761,4227,1968,Master,Together,32889.0,1,1,2013-09-06,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,0,Spain,53,19,0.0005777007510109763,2,9,0
1762,6634,1979,Master,Divorced,33462.0,1,0,2013-08-07,78,22,3,18,0,0,11,1,2,0,3,7,0,0,0,0,0,0,0,South Africa,42,18,0.0005379236148466917,1,6,0
1763,8916,1975,Graduation,Divorced,36627.0,2,0,2013-07-23,78,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,South Africa,46,5,0.00013651131678816175,2,4,0
1764,6460,1982,Graduation,Married,28718.0,1,0,2013-07-13,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,0,India,39,25,0.000870534159760429,1,7,0
1765,5883,1972,Graduation,Married,77981.0,1,0,2013-05-26,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,0,Spain,49,346,0.004436978238288814,1,21,0
1766,10091,1956,Graduation,Single,60230.0,0,1,2013-05-20,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,0,Spain,65,487,0.008085671592229785,1,17,0
1767,697,1969,Graduation,Together,74918.0,0,0,2013-03-12,78,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,0,Spain,52,957,0.012773966203048666,0,21,1
1768,2607,1953,Graduation,Single,40464.0,0,1,2013-01-11,78,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,0,Spain,68,148,0.0036575721629102413,1,24,0
1769,8427,1956,Master,Single,64857.0,0,0,2012-11-23,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,Spain,65,927,0.014292983024191684,0,23,0
1770,217,1956,Master,Single,64857.0,0,0,2012-11-23,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,Canada,65,927,0.014292983024191684,0,23,0
1771,6202,1960,Graduation,Together,63381.0,0,1,2012-10-05,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0,Spain,61,225,0.0035499597671226394,1,26,0
1772,3856,1960,Graduation,Together,63381.0,0,1,2012-10-05,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0,Spain,61,225,0.0035499597671226394,1,26,0
1773,10648,1982,2n Cycle,Together,66664.0,0,0,2012-09-25,78,398,96,447,220,96,32,1,5,7,6,3,0,0,0,0,0,0,0,Spain,39,763,0.011445457818312733,0,19,0
1774,5120,1982,2n Cycle,Together,66664.0,0,0,2012-09-25,78,398,96,447,220,96,32,1,5,7,6,3,0,0,0,0,0,0,0,South Africa,39,763,0.011445457818312733,0,19,0
1775,6749,1966,Graduation,Single,86358.0,1,1,2012-08-08,78,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,0,Spain,55,623,0.007214155029065055,2,18,0
1776,1584,1977,Graduation,Married,41443.0,1,0,2014-04-01,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,South Africa,44,215,0.0051878483700504305,1,20,0
1777,9559,1961,PhD,Married,57072.0,0,1,2014-01-24,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,0,Canada,60,60,0.0010513036164844407,1,27,1
1778,771,1967,Graduation,Together,54178.0,0,1,2014-01-21,79,135,9,39,4,0,7,1,2,2,5,2,0,0,0,0,0,0,0,Germany,54,43,0.0007936800915500756,1,10,0
1779,5237,1950,PhD,Single,48767.0,1,2,2014-01-01,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,0,Australia,71,24,0.0004921360756249103,3,9,0
1780,2461,1955,Master,Single,51124.0,1,1,2013-12-18,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,0,Canada,66,12,0.00023472341757295988,2,6,0
1781,5474,1970,Graduation,Single,43020.0,1,0,2013-11-30,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,0,United State,51,128,0.00297536029753603,1,12,0
1782,2895,1963,Graduation,Single,49980.0,0,1,2013-10-23,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,0,India,58,76,0.0015206082432973188,1,11,0
1783,7972,1955,Graduation,Single,72906.0,0,0,2013-09-17,79,400,32,519,71,75,54,1,3,4,9,1,0,0,0,0,0,0,0,Spain,66,665,0.009121334320906373,0,17,0
1784,10067,1976,2n Cycle,Together,25176.0,1,1,2013-08-10,79,4,0,4,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,Germany,45,4,0.00015888147442008263,2,4,0
1785,500,1977,Graduation,Together,96876.0,0,0,2013-08-06,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,1,0,Spain,44,969,0.01000247739378174,0,24,4
1786,922,1979,2n Cycle,Married,31086.0,1,1,2013-05-04,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,0,Germany,42,14,0.00045036350768834846,2,6,1
1787,2861,1983,Graduation,Single,24072.0,1,0,2013-04-16,79,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,0,Spain,38,9,0.00037387836490528417,1,4,0
1788,375,1954,Graduation,Divorced,76773.0,0,0,2013-02-25,79,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,0,Spain,67,568,0.00739843434540789,0,16,0
1789,10936,1965,Graduation,Married,72190.0,0,0,2013-02-13,79,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,0,Australia,56,935,0.012951932400609503,0,16,0
1790,10314,1948,PhD,Married,83837.0,0,0,2012-12-16,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,1,0,India,73,294,0.0035068048713575153,0,25,3
1791,4240,1978,Graduation,Married,17345.0,1,0,2012-11-03,79,4,9,16,17,0,12,2,2,1,2,8,0,0,0,0,0,0,0,Spain,43,33,0.0019025655808590372,1,7,0
1792,2674,1958,Master,Single,75154.0,0,1,2012-09-04,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,1,0,United State,63,508,0.006759453921281635,1,16,1
1793,2563,1961,Basic,Married,28249.0,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,India,60,23,0.0008141881128535523,0,6,0
1794,8312,1961,Basic,Married,28249.0,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,Spain,60,23,0.0008141881128535523,0,6,0
1795,6999,1980,Master,Married,69661.0,0,0,2014-05-13,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,0,India,41,154,0.00221070613399176,0,23,0
1796,7574,1979,PhD,Together,27922.0,1,0,2014-05-10,80,11,0,13,2,4,11,1,2,0,3,4,0,0,0,0,0,0,0,South Africa,42,19,0.0006804670152567867,1,6,0
1797,5223,1966,Master,Together,45903.0,0,1,2014-04-23,80,33,8,10,2,10,3,2,2,1,3,4,0,0,0,0,0,0,0,South Africa,55,22,0.0004792715073088905,1,8,0
1798,2952,1977,Master,Single,36273.0,1,0,2014-04-16,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,0,Spain,44,35,0.0009649050257767485,1,8,0
1799,7683,1968,Master,Married,70777.0,0,1,2014-02-25,80,554,35,113,0,7,78,3,5,3,12,3,0,0,0,0,0,0,0,Spain,53,120,0.0016954660412280827,1,23,0
1800,9481,1976,Graduation,Married,17148.0,1,0,2014-01-28,80,9,9,11,13,10,16,4,3,1,3,8,0,0,0,0,0,0,0,Canada,45,34,0.0019827385117797995,1,11,0
1801,9907,1969,Master,Together,66476.0,0,1,2013-12-04,80,742,28,152,25,9,57,2,6,8,10,4,0,0,0,0,0,0,0,Germany,52,186,0.002798002286539503,1,26,0
1802,5454,1979,Master,Married,45057.0,1,0,2013-12-01,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,United State,42,10,0.00022194109683290055,1,6,0
1803,3798,1968,Graduation,Married,41120.0,1,1,2013-11-06,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,0,Spain,53,31,0.0007538910505836576,2,9,0
1804,7281,1959,PhD,Single,51381.5,0,0,2013-11-05,80,81,11,50,3,2,39,1,1,3,4,2,0,0,0,0,0,0,0,Australia,62,55,0.0010704241799091112,0,9,0
1805,4259,1986,Master,Single,19485.0,2,0,2013-09-24,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,India,35,4,0.00020528611752630227,2,4,0
1806,2549,1983,PhD,Together,21840.0,1,0,2013-07-21,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,0,Spain,38,9,0.0004120879120879121,1,5,0
1807,6437,1985,2n Cycle,Single,41473.0,1,0,2013-06-19,80,21,8,20,15,3,9,1,2,0,3,7,0,0,0,0,0,0,0,Spain,36,38,0.0009162587707665227,1,6,0
